Town,Town Latitude,Town Longitude,VenueID,VenueName,score,category,catID,latitude,longitude
"Astoria, OR",46.1878841,-123.8312534,4b3f9ebbf964a52085aa25e3,Columbian Cafe,na,American Restaurants,4bf58dd8d48988d14e941735,46.1898055,-123.8314391
"Astoria, OR",46.1878841,-123.8312534,4c1d4e46b306c928955f65b7,Custard King,na,Ice Cream Shops,4bf58dd8d48988d1c9941735,46.18903216,-123.8259753
"Astoria, OR",46.1878841,-123.8312534,4cc2478ebde8f04d88a49d4b,Guidos,na,Italian Restaurants,4bf58dd8d48988d110941735,46.1907297,-123.8354776
"Astoria, OR",46.1878841,-123.8312534,594dc3e728374e6b9a68ce56,Charlie's Chop House,na,Steakhouses,4bf58dd8d48988d1cc941735,46.189615,-123.829206
"Astoria, OR",46.1878841,-123.8312534,4f3235ad19836c91c7c0f6ea,Astoria Thai Cuisine and Seafood,na,Thai Restaurants,4bf58dd8d48988d149941735,46.189118,-123.83245
"Astoria, OR",46.1878841,-123.8312534,4bc27bd9abf495210dabc293,McDonald's,na,Fast Food Restaurants,4bf58dd8d48988d16e941735,46.19010472,-123.8359597
"Astoria, OR",46.1878841,-123.8312534,4c1d88a6b306c92838d065b7,Rolling Thunder BBQ,na,BBQ Joints,4bf58dd8d48988d1df931735,46.19054353,-123.8321371
"Astoria, OR",46.1878841,-123.8312534,589b7d45bbec6650cbbe2de3,Pier 11 Pizza,na,Pizza Places,4bf58dd8d48988d1ca941735,46.190765,-123.83225
"Astoria, OR",46.1878841,-123.8312534,54dfd682498e2bf4db9419ba,Frite & Scoop,na,Dessert Shops,4bf58dd8d48988d1d0941735,46.18991873,-123.82935
"Astoria, OR",46.1878841,-123.8312534,4b848ffff964a520e43b31e3,Golden Star Restaurant,na,Chinese Restaurants,4bf58dd8d48988d145941735,46.18974741,-123.8368301
"Astoria, OR",46.1878841,-123.8312534,4c4b9b5a9e6dbe9a0582470c,Sahara Pizza,na,Pizza Places,4bf58dd8d48988d1ca941735,46.19069957,-123.8354962
"Astoria, OR",46.1878841,-123.8312534,4f32182519836c91c7b53a11,Papa Murphys Take N Bake,na,Pizza Places,4bf58dd8d48988d1ca941735,46.189675,-123.833815
"Astoria, OR",46.1878841,-123.8312534,4cb0d494ef1b3704fd6d3e00,Lazy Spoon,na,Greek Restaurants,4bf58dd8d48988d10e941735,46.19109392,-123.8358361
"Astoria, OR",46.1878841,-123.8312534,4f32350b19836c91c7c0b9fc,Bruskis Dock,na,Food,4d4b7105d754a06374d81259,46.190141,-123.831644
"Astoria, OR",46.1878841,-123.8312534,4b42a024f964a520bcd725e3,Tokyo Teriyaki,na,Asian Restaurants,4bf58dd8d48988d142941735,46.1892349,-123.8279979
"Astoria, OR",46.1878841,-123.8312534,4bae6a4bf964a52067af3be3,Bow Picker,na,Fish & Chips Shops,4edd64a0c7ddd24ca188df1a,46.18877557,-123.824721
"Astoria, OR",46.1878841,-123.8312534,4dc5cff2ae608779d145c2d4,Sea Breeze Fish & Chips,na,Seafood Restaurants,4bf58dd8d48988d1ce941735,46.189566,-123.8288965
"Astoria, OR",46.1878841,-123.8312534,4f3202c319833175d6097579,Astoria Seafood Market,na,Seafood Restaurants,4bf58dd8d48988d1ce941735,46.189954,-123.831712
"Astoria, OR",46.1878841,-123.8312534,4b762f11f964a52025422ee3,Baked Alaska,na,Seafood Restaurants,4bf58dd8d48988d1ce941735,46.19045462,-123.8304493
"Astoria, OR",46.1878841,-123.8312534,4f6b80cde4b01cb02e8a8364,Mixed Marriage,na,Delis / Bodegas,4bf58dd8d48988d146941735,46.1890297,-123.8282296
"Astoria, OR",46.1878841,-123.8312534,4b830f3af964a52027f530e3,Blue Scorcher Bakery & Cafe,na,Breakfast Spots,4bf58dd8d48988d143941735,46.1884777,-123.8274052
"Barnstable Town, MA",41.7003208,-70.3002024,4c439879429a0f47e3a5471e,The Dolphin Restaurant,na,Seafood Restaurants,4bf58dd8d48988d1ce941735,41.7011153,-70.30253973
"Barnstable Town, MA",41.7003208,-70.3002024,4e3aebeaa809ec554441a675,Smitty's Ice Cream,na,Ice Cream Shops,4bf58dd8d48988d1c9941735,41.70076561,-70.30226088
"Barnstable Town, MA",41.7003208,-70.3002024,4b7c59bdf964a5200b8e2fe3,Nirvana Coffee Company,na,Coffee Shops,4bf58dd8d48988d1e0931735,41.70176909,-70.3036654
"Barnstable Town, MA",41.7003208,-70.3002024,4f3fffa04fc6564a637bba18,Barnstable Market,na,Delis / Bodegas,4bf58dd8d48988d146941735,41.70175854,-70.30339292
"Barnstable Town, MA",41.7003208,-70.3002024,4f7c7636e4b0a12a3363a708,The Blue Plate Diner,na,Diners,4bf58dd8d48988d147941735,41.70155947,-70.30313455
"Barnstable Town, MA",41.7003208,-70.3002024,4c2f30ce3896e21e3173e390,Village Landing,na,Breakfast Spots,4bf58dd8d48988d143941735,41.70159712,-70.303093
"Barnstable Town, MA",41.7003208,-70.3002024,4b108840f964a520587223e3,Barnstable Restaurant & Tavern,na,American Restaurants,4bf58dd8d48988d14e941735,41.70213043,-70.30465333
"Bartlesville, OK",36.7473114,-95.9808179,4efced7b9adffb90ca367bff,Cup'N' Cake,na,Bakeries,4bf58dd8d48988d16a941735,36.74838858,-95.97944559
"Bartlesville, OK",36.7473114,-95.9808179,55cb5443498e5813e84ef317,Sonic Drive-In,na,Fast Food Restaurants,4bf58dd8d48988d16e941735,36.746464,-95.9807432
"Bartlesville, OK",36.7473114,-95.9808179,4de67911fa764cf4bee05232,Baby Cakes,na,Bakeries,4bf58dd8d48988d16a941735,36.74822055,-95.97950115
"Bartlesville, OK",36.7473114,-95.9808179,4ec2a544be7bfa77564b6b99,Falafel Greek,na,Falafel Restaurants,4bf58dd8d48988d10b941735,36.7498992,-95.97573197
"Bartlesville, OK",36.7473114,-95.9808179,4f32737019836c91c7d9142d,Java Daves Coffee House,na,Coffee Shops,4bf58dd8d48988d1e0931735,36.74973,-95.97627
"Bartlesville, OK",36.7473114,-95.9808179,5b8eb89566fc650039afbcf8,Boom-A-Rang Diner,na,Diners,4bf58dd8d48988d147941735,36.751395,-95.978062
"Bartlesville, OK",36.7473114,-95.9808179,4c7666fdb474a1cd7acdbbbf,Jessica's One Tiny Cafe,na,Cafés,4bf58dd8d48988d16d941735,36.74857446,-95.98027567
"Bartlesville, OK",36.7473114,-95.9808179,4fa13a81e4b026ec63a16459,IC 5th floor break room,na,Breakfast Spots,4bf58dd8d48988d143941735,36.74915344,-95.97974383
"Bartlesville, OK",36.7473114,-95.9808179,5af5d6d067af3a002ceb523e,Simple Simon’s Pizza,na,Pizza Places,4bf58dd8d48988d1ca941735,36.749692,-95.976889
"Bartlesville, OK",36.7473114,-95.9808179,4b58aa15f964a520746428e3,SUBWAY,na,Sandwich Places,4bf58dd8d48988d1c5941735,36.74981867,-95.97672591
"Bartlesville, OK",36.7473114,-95.9808179,5ad224c5a22db73bb9f8693f,Outpost Coffee,na,Coffee Shops,4bf58dd8d48988d1e0931735,36.749832,-95.975891
"Bartlesville, OK",36.7473114,-95.9808179,5a959aaa64c8e12348d78cb8,Shortie’s Grille,na,Street Food Gatherings,53e0feef498e5aac066fd8a9,36.750361,-95.976471
"Bartlesville, OK",36.7473114,-95.9808179,4fcd00c8e4b082348ae14f39,Shorties Grille,na,Food Trucks,4bf58dd8d48988d1cb941735,36.75149204,-95.97817416
"Bartlesville, OK",36.7473114,-95.9808179,4d769a2438776a31557a71fc,Hilton Garden Inn - The Great American Grill,na,American Restaurants,4bf58dd8d48988d14e941735,36.75101338,-95.97917688
"Bartlesville, OK",36.7473114,-95.9808179,4e7680e51f6e072f1426cc30,Long John Silvers,na,Fast Food Restaurants,4bf58dd8d48988d16e941735,36.750855,-95.979226
"Bartlesville, OK",36.7473114,-95.9808179,4f32194219836c91c7b5b073,La Creperie,na,Burger Joints,4bf58dd8d48988d16c941735,36.750912,-95.977415
"Bartlesville, OK",36.7473114,-95.9808179,520edc7b11d299f09381dd52,Grill 66,na,American Restaurants,4bf58dd8d48988d14e941735,36.747603,-95.978502
"Bartlesville, OK",36.7473114,-95.9808179,4bf42c2a98ac0f4782ae63a8,Phillips Cafeteria,na,Cafeterias,4bf58dd8d48988d128941735,36.75078054,-95.9782492
"Bartlesville, OK",36.7473114,-95.9808179,4e4e9f35aeb70f1284948882,Grill 66,na,American Restaurants,4bf58dd8d48988d14e941735,36.74510775,-95.97925847
"Bartlesville, OK",36.7473114,-95.9808179,4f9f2675e4b026efe6cc6f3d,HGI RestaurantRestaurant,na,American Restaurants,4bf58dd8d48988d14e941735,36.75080626,-95.97916037
"Bartlesville, OK",36.7473114,-95.9808179,4b75952ff964a520fa152ee3,The Rolling Pin,na,Bakeries,4bf58dd8d48988d16a941735,36.74961435,-95.9776166
"Bartlesville, OK",36.7473114,-95.9808179,4e4e380cbd4101d0d7a51ca4,Daylight Donuts,na,Donut Shops,4bf58dd8d48988d148941735,36.75047671,-95.97782306
"Bartlesville, OK",36.7473114,-95.9808179,52f133ae498e87cd674d4f1c,La Villa Di Dulce,na,Cupcake Shops,4bf58dd8d48988d1bc941735,36.751408,-95.977803
"Bartlesville, OK",36.7473114,-95.9808179,5277e04611d20d96b6cfe516,Painted Horse Bar & Grille,na,American Restaurants,4bf58dd8d48988d14e941735,36.751355,-95.97804241
"Bartlesville, OK",36.7473114,-95.9808179,5380dd7e498ee3b991ca8e20,Hideaway Pizza,na,Pizza Places,4bf58dd8d48988d1ca941735,36.75141523,-95.97742381
"Bartlesville, OK",36.7473114,-95.9808179,4b469b21f964a5205c2526e3,weeze's Cafe,na,Cafés,4bf58dd8d48988d16d941735,36.75002644,-95.97600353
"Bartlesville, OK",36.7473114,-95.9808179,51c860607dd2fd8f6faafdb0,Freedom of Espresso,na,Coffee Shops,4bf58dd8d48988d1e0931735,36.75037276,-95.97752875
"Bay City, MI",43.5944677,-83.8888647,4d8902f35db741bd60c48b5f,McDonald's,na,Fast Food Restaurants,4bf58dd8d48988d16e941735,43.59368901,-83.88793992
"Bay City, MI",43.5944677,-83.8888647,587673cc5da8f443578c37b5,Taco Bell,na,Fast Food Restaurants,4bf58dd8d48988d16e941735,43.592803,-83.888261
"Bay City, MI",43.5944677,-83.8888647,5c36ba9e3e6741002c0fcacf,Live Oak Coffeehouse,na,Coffee Shops,4bf58dd8d48988d1e0931735,43.590954,-83.892502
"Bay City, MI",43.5944677,-83.8888647,5c42078d3abcaf002c93b0e7,Wrappin-N-Rollin,na,Sandwich Places,4bf58dd8d48988d1c5941735,43.598235,-83.886338
"Bay City, MI",43.5944677,-83.8888647,5be46ff275eee4002c4c95ac,Sushi Remix,na,Sushi Restaurants,4bf58dd8d48988d1d2941735,43.590308,-83.892896
"Bay City, MI",43.5944677,-83.8888647,59e77950f427de25c33e2d9d,Populace Coffee,na,Cafés,4bf58dd8d48988d16d941735,43.59855796,-83.88873333
"Bay City, MI",43.5944677,-83.8888647,554ab086498ed6cd3c9c267e,Real Seafood Company,na,Seafood Restaurants,4bf58dd8d48988d1ce941735,43.59095131,-83.89402734
"Bay City, MI",43.5944677,-83.8888647,4d9f4401a77d816ee980fe08,Riverfront Grille,na,Restaurants,4bf58dd8d48988d1c4941735,43.59694921,-83.89094708
"Bay City, MI",43.5944677,-83.8888647,514213be3d7ca5b4135a9051,Jimmy John's,na,Sandwich Places,4bf58dd8d48988d1c5941735,43.59783543,-83.88789163
"Bay City, MI",43.5944677,-83.8888647,5a0cb35567af3a4504d34fbd,Brooklyn Boyz,na,Pizza Places,4bf58dd8d48988d1ca941735,43.5981,-83.88647
"Bay City, MI",43.5944677,-83.8888647,55777f41498eaa56f0d87bf9,Tavern 101,na,Gastropubs,4bf58dd8d48988d155941735,43.59836336,-83.88973792
"Bay City, MI",43.5944677,-83.8888647,598b83513149b904bb301572,That Guys Bbq & Grill,na,BBQ Joints,4bf58dd8d48988d1df931735,43.598176,-83.886253
"Bay City, MI",43.5944677,-83.8888647,598b810bdd844204284ee689,Heidi's Darn Good Cookies,na,Bakeries,4bf58dd8d48988d16a941735,43.598207,-83.886348
"Bay City, MI",43.5944677,-83.8888647,596102c77269fe39b8f8a7be,Replenish,na,Juice Bars,4bf58dd8d48988d112941735,43.598274,-83.88643
"Bay City, MI",43.5944677,-83.8888647,4c110c8fce57c928b2ce82d2,Fusion 1,na,Sushi Restaurants,4bf58dd8d48988d1d2941735,43.59867338,-83.88891591
"Bay City, MI",43.5944677,-83.8888647,50ad715ee4b0b42d0d8a3e68,American Kitchen,na,Gastropubs,4bf58dd8d48988d155941735,43.59815941,-83.88850251
"Bay City, MI",43.5944677,-83.8888647,5beb690956c89f4b84cfbaa2,Costela Brazilian Steak House,na,Brazilian Restaurants,4bf58dd8d48988d16b941735,43.590091,-83.893284
"Bay City, MI",43.5944677,-83.8888647,4fbd744ce4b05cd27a02be13,the chambers,na,American Restaurants,4bf58dd8d48988d14e941735,43.59867677,-83.88864232
"Bay City, MI",43.5944677,-83.8888647,4b4b8686f964a520279f26e3,Mornin' at Maggie's,na,Breakfast Spots,4bf58dd8d48988d143941735,43.59889605,-83.88891608
"Bay City, MI",43.5944677,-83.8888647,4e7245d1fa76b23d31d1ca3b,Bay City Farmers Market,na,Food,4d4b7105d754a06374d81259,43.59640673,-83.88764306
"Bay City, MI",43.5944677,-83.8888647,4e9dad1077c815a0f5dbc000,Vienna Pastry & Bakery,na,Bakeries,4bf58dd8d48988d16a941735,43.58962774,-83.8894399
"Bay City, MI",43.5944677,-83.8888647,4b6cc1f0f964a52033522ce3,Old City Hall,na,Bars,4bf58dd8d48988d116941735,43.59869145,-83.88880525
"Bay City, MI",43.5944677,-83.8888647,598200ff772fbc519ab772cb,RoRo's,na,Mediterranean Restaurants,4bf58dd8d48988d1c0941735,43.598047,-83.88616
"Bay City, MI",43.5944677,-83.8888647,4b9152cdf964a52020b333e3,SUBWAY,na,Sandwich Places,4bf58dd8d48988d1c5941735,43.59879933,-83.8877235
"Bay City, MI",43.5944677,-83.8888647,4e3ad0e5ae6019d8e5d74b8b,Bay County Farmers Market,na,Food,4d4b7105d754a06374d81259,43.59015197,-83.887548
"Bay City, MI",43.5944677,-83.8888647,598b8ef2345cbe0d60374223,Country Dairy Farm Store,na,Ice Cream Shops,4bf58dd8d48988d1c9941735,43.598198,-83.886349
"Bay City, MI",43.5944677,-83.8888647,541087d8498ee9722d4a7d85,Asian Noodle,na,Asian Restaurants,4bf58dd8d48988d142941735,43.598152,-83.888641
"Bay City, MI",43.5944677,-83.8888647,54832e4e498ed8dc229a90a5,Uptown Grill,na,Diners,4bf58dd8d48988d147941735,43.59116281,-83.89302151
"Bay City, MI",43.5944677,-83.8888647,547a8663498eab888fdc0b4f,Adventure Coffee,na,Coffee Shops,4bf58dd8d48988d1e0931735,43.59113688,-83.89293904
"Bay City, MI",43.5944677,-83.8888647,4cae4264cbab236acae18e73,Sweet Boutique,na,Cafés,4bf58dd8d48988d16d941735,43.59877832,-83.88761929
"Bay City, MI",43.5944677,-83.8888647,4e6534ca1495676d56eb84d6,Washington Street Irish Pub,na,Irish Pubs,52e81612bcbc57f1066b7a06,43.58983246,-83.88878591
"Bay City, MI",43.5944677,-83.8888647,4b928099f964a520b9fe33e3,Rudy's Red Lion Diner,na,American Restaurants,4bf58dd8d48988d14e941735,43.598328,-83.88863
"Beaver Dam, WI",43.4577692,-88.837329,5830dd3626a40755da43d293,Marco's Pizza,na,Pizza Places,4bf58dd8d48988d1ca941735,43.457914,-88.838194
"Beaver Dam, WI",43.4577692,-88.837329,4bc92dcd0687ef3b65a1d9cc,Stooges Sports Bar,na,Sports Bars,4bf58dd8d48988d11d941735,43.45651182,-88.83694175
"Beaver Dam, WI",43.4577692,-88.837329,4c6ddca2c5243704999529eb,Blue Boy Ice Cream,na,Dessert Shops,4bf58dd8d48988d1d0941735,43.45869133,-88.83671823
"Beaver Dam, WI",43.4577692,-88.837329,4c52281b9426c928207dee74,Ming's Garden Chinese Restaurant,na,Asian Restaurants,4bf58dd8d48988d142941735,43.45647979,-88.83912006
"Beaver Dam, WI",43.4577692,-88.837329,4c88d56c10523704186bc3f1,Edith's Cake & Catering,na,Bakeries,4bf58dd8d48988d16a941735,43.4560668,-88.8371756
"Beaver Dam, WI",43.4577692,-88.837329,4bca55afb6c49c74a9609091,Char Haus Pub & Grill,na,Steakhouses,4bf58dd8d48988d1cc941735,43.45296761,-88.83951267
"Beaver Dam, WI",43.4577692,-88.837329,4e5052b78877402b06d17829,Dos Gringos,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,43.45672993,-88.83735422
"Beaver Dam, WI",43.4577692,-88.837329,4ecfd2595c5c9528f88828c6,Chili John's,na,Breakfast Spots,4bf58dd8d48988d143941735,43.45629101,-88.84033399
"Beaver Dam, WI",43.4577692,-88.837329,4f760b44e4b0ca03a399b0df,It's A Sweet Life LLC,na,Cupcake Shops,4bf58dd8d48988d1bc941735,43.45583969,-88.83676821
"Beaver Dam, WI",43.4577692,-88.837329,569804ac498e081cd6fdc731,Palinque,na,Burrito Places,4bf58dd8d48988d153941735,43.454563,-88.836867
"Beaver Dam, WI",43.4577692,-88.837329,4c7d94513b22a1cdb6705f9e,Park Plaza Pizza,na,Pizza Places,4bf58dd8d48988d1ca941735,43.45594,-88.84082
"Beaver Dam, WI",43.4577692,-88.837329,577334a1498e4f7e0aa640db,Annabelle's Ice Cream Parlor,na,Ice Cream Shops,4bf58dd8d48988d1c9941735,43.456193,-88.841464
"Beaver Dam, WI",43.4577692,-88.837329,4d9e658535a9224b73933585,Mike's Classic Burgers,na,Burger Joints,4bf58dd8d48988d16c941735,43.4533909,-88.8369744
"Beaver Dam, WI",43.4577692,-88.837329,4fa3228de4b047f0ea908014,kitchen,na,Snack Places,4bf58dd8d48988d1c7941735,43.45542529,-88.842703
"Beaver Dam, WI",43.4577692,-88.837329,4c856cf388e6199cda56cbd4,Domino's Pizza,na,Pizza Places,4bf58dd8d48988d1ca941735,43.46191685,-88.83369505
"Beaver Dam, WI",43.4577692,-88.837329,4c320cc8ed37a593f62e6b03,Black Waters Coffee,na,Coffee Shops,4bf58dd8d48988d1e0931735,43.45330605,-88.83952097
"Beaver Dam, WI",43.4577692,-88.837329,5039cc65e4b05a7a718d9bad,El Cebollero,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,43.45587264,-88.83917317
"Bellingham, WA",48.7519112,-122.4786854,590d210028374e10e4f6725d,Rook & Rogue Board Game Pub,na,American Restaurants,4bf58dd8d48988d14e941735,48.75174397,-122.478893
"Bellingham, WA",48.7519112,-122.4786854,4ab944ebf964a520b87e20e3,The Black Drop Coffeehouse,na,Coffee Shops,4bf58dd8d48988d1e0931735,48.75187873,-122.479771
"Bellingham, WA",48.7519112,-122.4786854,509dba31e4b09c8922270e8c,Tacos El Tule,na,Food Trucks,4bf58dd8d48988d1cb941735,48.75284213,-122.4805882
"Bellingham, WA",48.7519112,-122.4786854,4d3245908250f04de326f2e0,The Woods Coffee (Flatiron),na,Coffee Shops,4bf58dd8d48988d1e0931735,48.75161143,-122.4808535
"Bellingham, WA",48.7519112,-122.4786854,4bb0cf4ff964a520ff5e3ce3,ANMLY Cafe,na,Cafés,4bf58dd8d48988d16d941735,48.75265,-122.478253
"Bellingham, WA",48.7519112,-122.4786854,46783ce1f964a520ea471fe3,Casa Que Pasa,na,Bars,4bf58dd8d48988d116941735,48.75082853,-122.4760863
"Bellingham, WA",48.7519112,-122.4786854,4b783efbf964a52042bf2ee3,Rocket Donuts,na,Donut Shops,4bf58dd8d48988d148941735,48.7513702,-122.4814215
"Bellingham, WA",48.7519112,-122.4786854,4e2a146b6284b96d7b7b0c39,Brandywine Kitchen,na,Restaurants,4bf58dd8d48988d1c4941735,48.75105332,-122.4796357
"Bellingham, WA",48.7519112,-122.4786854,4b8046d1f964a520576330e3,Mount Bakery Cafe,na,Cafés,4bf58dd8d48988d16d941735,48.75185857,-122.4801029
"Bellingham, WA",48.7519112,-122.4786854,597ce6390e5da85ede8f81d7,Camber,na,Coffee Shops,4bf58dd8d48988d1e0931735,48.75101639,-122.4811846
"Bellingham, WA",48.7519112,-122.4786854,519bb2e0498e164a4fa0c0df,The Union Coffee Shop,na,Coffee Shops,4bf58dd8d48988d1e0931735,48.75125183,-122.478276
"Bellingham, WA",48.7519112,-122.4786854,4cd0d09248b837045343f5de,Pure Bliss Desserts,na,Dessert Shops,4bf58dd8d48988d1d0941735,48.75139063,-122.4764645
"Bellingham, WA",48.7519112,-122.4786854,525db34211d2f2ff175351d0,The Local Public House,na,Gastropubs,4bf58dd8d48988d155941735,48.7510228,-122.4757405
"Bellingham, WA",48.7519112,-122.4786854,5a863c68c47cf915452c57df,Bellingham Cider Company,na,Breweries,50327c8591d4c4b30a586d5d,48.753069,-122.481675
"Bellingham, WA",48.7519112,-122.4786854,4b679977f964a52011572be3,Waterfront Seafood & Bar,na,Bars,4bf58dd8d48988d116941735,48.75300616,-122.4844413
"Bellingham, WA",48.7519112,-122.4786854,4b3f886bf964a52088a825e3,Daisy Café,na,Breakfast Spots,4bf58dd8d48988d143941735,48.75122748,-122.4782676
"Bellingham, WA",48.7519112,-122.4786854,4b82d39af964a52088e730e3,Avellino,na,Coffee Shops,4bf58dd8d48988d1e0931735,48.7498816,-122.477202
"Bellingham, WA",48.7519112,-122.4786854,5219da0f11d21bc0816f09c9,Aslan Brewing Company,na,Breweries,50327c8591d4c4b30a586d5d,48.74847888,-122.4745966
"Bellingham, WA",48.7519112,-122.4786854,457e8a2ef964a5203b3f1fe3,Horseshoe Cafe & Ranch Room,na,Cafés,4bf58dd8d48988d16d941735,48.74937132,-122.4784783
"Bellingham, WA",48.7519112,-122.4786854,5046629de4b0eb12aaf100f1,Goat Mountain Pizza,na,Pizza Places,4bf58dd8d48988d1ca941735,48.75092672,-122.4808896
"Bellingham, WA",48.7519112,-122.4786854,59c71c638134883ec2b2a4fd,Muto Ramen,na,Ramen Restaurants,55a59bace4b013909087cb24,48.748494,-122.480216
"Bellingham, WA",48.7519112,-122.4786854,5b918d7a75dcb7002c8ba30a,Big Love Juice,na,Juice Bars,4bf58dd8d48988d112941735,48.747207,-122.479081
"Bellingham, WA",48.7519112,-122.4786854,5bff21fd5d891b002cb9ef22,Simmering Tava,na,Indian Restaurants,4bf58dd8d48988d10f941735,48.748897,-122.476734
"Bellingham, WA",48.7519112,-122.4786854,4f407790e4b0d395c75ff069,AB Crepes,na,Creperies,52e81612bcbc57f1066b79f2,48.74958167,-122.4777047
"Bellingham, WA",48.7519112,-122.4786854,53b4defd498e28001d61d209,Schweinhaus Biergarten,na,Beer Gardens,4bf58dd8d48988d117941735,48.74919806,-122.4756204
"Bellingham, WA",48.7519112,-122.4786854,4af769d3f964a520250922e3,Rudy's Pizzeria,na,Pizza Places,4bf58dd8d48988d1ca941735,48.74788491,-122.4777501
"Bellingham, WA",48.7519112,-122.4786854,4b7b4097f964a520b15a2fe3,Jalepenos Family Mexican Restaurant & Lounge,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,48.7524365,-122.4840432
"Bellingham, WA",48.7519112,-122.4786854,4b51378af964a520a44727e3,Mallard,na,Ice Cream Shops,4bf58dd8d48988d1c9941735,48.74982835,-122.4774237
"Bellingham, WA",48.7519112,-122.4786854,548bb0e0498edadd0e9677d1,Electric Beet Juice Co.,na,Juice Bars,4bf58dd8d48988d112941735,48.74886,-122.476633
"Bellingham, WA",48.7519112,-122.4786854,4aa809b0f964a520e54e20e3,La Fiamma Wood Fire Pizza,na,Pizza Places,4bf58dd8d48988d1ca941735,48.74785764,-122.4796884
"Bellingham, WA",48.7519112,-122.4786854,4b8743bcf964a52046b931e3,20th Century Bowling,na,Bowling Alleys,4bf58dd8d48988d1e4931735,48.74991072,-122.4751713
"Bellingham, WA",48.7519112,-122.4786854,53a0e3d7498edb50d357ef1d,Rock and Rye,na,Seafood Restaurants,4bf58dd8d48988d1ce941735,48.74717891,-122.4792928
"Bellingham, WA",48.7519112,-122.4786854,4f6d346ce4b060033229d384,Cafe Rumba,na,Peruvian Restaurants,4eb1bfa43b7b52c0e1adc2e8,48.74705375,-122.4790549
"Bellingham, WA",48.7519112,-122.4786854,4d82cfee61676dcba8684ee4,The Shakedown,na,Rock Clubs,4bf58dd8d48988d1e9931735,48.74755249,-122.478171
"Bellingham, WA",48.7519112,-122.4786854,4b645fedf964a52030ae2ae3,Community Food Co-op - Downtown,na,Grocery Stores,4bf58dd8d48988d118951735,48.74749241,-122.4761206
"Bellingham, WA",48.7519112,-122.4786854,4b2d78b9f964a52061d724e3,Pita Pit,na,Sandwich Places,4bf58dd8d48988d1c5941735,48.749041,-122.477795
"Bellingham, WA",48.7519112,-122.4786854,4b08d0c6f964a5208f1223e3,Chuckanut Brewery & Kitchen,na,Breweries,50327c8591d4c4b30a586d5d,48.75333654,-122.4849442
"Bellingham, WA",48.7519112,-122.4786854,4e56ee56e4cd443013225a0a,Jimmy John's,na,Sandwich Places,4bf58dd8d48988d1c5941735,48.74829157,-122.4791202
"Bellingham, WA",48.7519112,-122.4786854,523d0d9f11d28dc336b1c6c0,Soy House,na,Asian Restaurants,4bf58dd8d48988d142941735,48.75199973,-122.4820755
"Bellingham, WA",48.7519112,-122.4786854,5c32676aacc5f5002c992fed,Babygreens,na,Garden Centers,4eb1c0253b7b52c0e1adc2e9,48.749042,-122.480915
"Bellingham, WA",48.7519112,-122.4786854,4b242fc5f964a520396324e3,The Bagelry,na,Bagel Shops,4bf58dd8d48988d179941735,48.74974489,-122.4774797
"Bellingham, WA",48.7519112,-122.4786854,4b367ae4f964a5206d3625e3,Starbucks,na,Coffee Shops,4bf58dd8d48988d1e0931735,48.74911175,-122.4784595
"Bellingham, WA",48.7519112,-122.4786854,4d52e7dde0275481bcadb9b6,Tadeo's Restaurant,na,Mexican Restaurants,4bf58dd8d48988d1c1941735,48.74888651,-122.4776856
"Bellingham, WA",48.7519112,-122.4786854,4aa16fcff964a520874020e3,Old Town Cafe,na,Breakfast Spots,4bf58dd8d48988d143941735,48.75170954,-122.4819791
"Bellingham, WA",48.7519112,-122.4786854,4b54bd32f964a520cfc927e3,Fiamma Burger,na,Burger Joints,4bf58dd8d48988d16c941735,48.74950707,-122.4778406
"Bellingham, WA",48.7519112,-122.4786854,4aae8579f964a520566220e3,The Woods Coffee on Railroad and Chestnut,na,Coffee Shops,4bf58dd8d48988d1e0931735,48.74808485,-122.4797072
"Bellingham, WA",48.7519112,-122.4786854,4af4d765f964a520ccf621e3,Pel Meni,na,Dumpling Restaurants,4bf58dd8d48988d108941735,48.74770965,-122.4783469
"Bellingham, WA",48.7519112,-122.4786854,4b12c5aff964a520cd8d23e3,Arlis's Restaurant,na,American Restaurants,4bf58dd8d48988d14e941735,48.75265093,-122.4753384
"Bellingham, WA",48.7519112,-122.4786854,4b143908f964a520859f23e3,Avenue Bread & Deli,na,Sandwich Places,4bf58dd8d48988d1c5941735,48.74961904,-122.477647
